FID IID CEU YRI NAM
M012 NA19663 0.501358285541805 0.187795552872522 0.310846161585673
M012 NA19664 0.534862662239662 0.189355065902002 0.275782271858336
M012 NA19665 0.475802394607103 0.310594627226079 0.213602978166818
M016 NA19722 0.24147298520978 0.0140859241372371 0.744441090652983
M016 NA19723 0.444159372170238 0.239309789717275 0.316530838112486
M001 NA19649 0.949340979977865 0 0.050659020022135
M002 NA19669 0.816732065600161 0 0.183267934399839
M006 NA19656 0.697253244793239 0.0589093470168025 0.243837408189959
M007 NA19657 0.339722306067009 0.0369252439883288 0.623352449944662
M007 NA19658 0.677583257873025 0.0625817486668679 0.259834993460107
M011 NA19686 0.701579635778247 0.00357178790622799 0.294848576315525
M015 NA19719 0.56172653184425 0.00311902605895965 0.43515444209679
M015 NA19720 0.533403762954019 0 0.46659623704598
M016 NA19724 0.300986014689607 0.202988228191971 0.496025757118422
M017 NA19726 0.3975249019016 0.0105644431029279 0.591910654995472
M023 NA19747 0.393550659020022 0.0217325686688802 0.584716772311098
M027 NA19759 0.0140356172653184 0 0.985964382734682
M033 NA19773 0.577170741523292 0.00593621088640708 0.416893047590301
M035 NA19780 0.837307576214911 0 0.162692423785089
M004 NA19675 0.774675520676124 0.0680148908340879 0.157309588489788
M004 NA19676 0.761142972129993 0.00875339571385451 0.230103632156153
M004 NA19677 0.683318241271758 0.0645437166716974 0.252138042056545
M005 NA19651 0.61605795351645 0.0395412013281014 0.344400845155448
M005 NA19653 0.710081497132508 0.0696750176074052 0.220243485260087
M010 NA19683 0.324479323875641 0.00503068719187041 0.670489988932488
M011 NA19684 0.82025354663447 0.0357178790622799 0.14402857430325
M017 NA19725 0.562682362410705 0.0132307073146192 0.424086930274676
M017 NA19727 0.330566455377805 0 0.669433544622195
M026 NA19755 0.471727537981688 0.113492303048596 0.414780158969715
M026 NA19756 0.294496428212094 0.099959754502465 0.605543817285441
M026 NA19757 0.40683167320656 0.129087433343395 0.464080893450045
M031 NA19772 0.554834490391387 0.117567159674011 0.327598349934601
M033 NA19774 0.387262300030184 0.0989536170640909 0.513784082905725
M033 NA19775 0.419710232417748 0.0824026562028373 0.497887111379414
M034 NA19776 0.619881275782272 0.0354160378307677 0.34470268638696
M034 NA19777 0.553526511721501 0.217677834792233 0.228795653486266
M034 NA19778 0.46896066002616 0.226129389274575 0.304909950699266
M036 NA19783 0.184978368045075 0.00920615756112285 0.805815474393802
M036 NA19784 0.432790019116611 0.0061877452460006 0.561022235637388
M039 NA19796 0.400493007344803 0 0.599506992655197
M001 NA19650 0.872924841533353 0.00528222155146393 0.121792936915183
M002 NA19671 0.5 0.11686286346715 0.38313713653285
M008 NA19661 0.392041452862461 0.00357178790622799 0.604386759231311
M010 NA19682 0.682865479424489 0.0212798068216118 0.295854713753899
M031 NA19771 0.517204950196197 0 0.482795049803803
M032 NA19785 0.647298520977966 0.00311902605895965 0.349582452963075
M035 NA19779 0.604235838615555 0 0.395764161384445
M035 NA19781 0.621390481939833 0.0154945165509609 0.363115001509206
M036 NA19782 0.710131804004427 0.0434148304658416 0.246453365529731
M037 NA19788 0.426803501358286 0.0163497333735788 0.556846765268136
M007 NA19659 0.759030083509407 0.0189656907133514 0.222004225777241
M008 NA19660 0.288208069222256 0.320354160378308 0.391437770399437
M008 NA19662 0.401549451655096 0.00357178790622799 0.594878760438676
M009 NA19678 0.567310594627226 0.0698259382231613 0.362863467149613
M009 NA19680 0.821863366535869 0.0118221149008955 0.166314518563236
M010 NA19681 0.292383539591508 0.00437669785692726 0.703239762551565
M023 NA19746 0.342589797766375 0.0686185732971124 0.588791628936513
M015 NA19721 0.449944662440889 0 0.550055337559111
M023 NA19748 0.323674413924942 0.0719388268437469 0.604386759231311
M027 NA19760 0.203692524398833 0 0.796307475601167
M014 NA19718 0.418502867491699 0.0235436160579535 0.557953516450347
M032 NA19787 0.51941845256062 0.112536472482141 0.368045074957239
M037 NA19790 0.490542308079284 0.0224871717476607 0.486970520173056
M039 NA19794 0.429268538082302 0.204044672502264 0.366686789415434
M039 NA19795 0.44295200724419 0.019720293792132 0.537327698963678
M006 NA19654 0.454522587785491 0.0351645034711742 0.510312908743334
M024 NA19749 0.406680752590804 0.0311399537176778 0.562179293691518
M024 NA19751 0.176426199818895 0.139702183318241 0.683871616862863
M028 NA19761 0.109920515142368 0.0447731160076466 0.845306368849985
M028 NA19762 0.404618170842137 0.0607203944058758 0.534661434751987
M028 NA19763 0.370409497937418 0.0447731160076466 0.584817386054935
M031 NA19770 0.627075158466647 0.162390582553577 0.210534258979777
M002 NA19670 0.273065700774726 0.188298621591709 0.538635677633565
M014 NA19716 0.53456082100815 0.0727940436663648 0.392645135325485
M024 NA19750 0.17506791427709 0.293540597645638 0.531391488077271
M037 NA19789 0.847670791830164 0.00920615756112285 0.143123050608713
M011 NA19685 0.420213301136935 0.00850186135426099 0.571284837508804
M009 NA19679 0.975701780863266 0.0242982191367341 0
M005 NA19652 0.933846463426904 0.0464332427809639 0.019720293792132
M032 NA19786 0.378861052419761 0.112989234329409 0.50814971325083
2382 NA19672 0.726531844249925 0.0307374987423282 0.242730657007747
2394 NA19737 0.650769695140356 0.0469363115001509 0.302293993359493
2395 NA19740 0.520374283127075 0.0299828956635476 0.449642821209377
2395 NA19741 0.102374484354563 0.0119730355166516 0.885652480128786
2414 NA19792 0.747157661736593 0 0.252842338263407
2405 NA19764 0.169081396518764 0.262551564543717 0.568367038937519
