FID IID CEU YRI NAM
M012 NA19663 0.371834206489334 0.086920026628846 0.54124576688182
M012 NA19664 0.321499898694608 0.0760803496483256 0.602419751657067
M012 NA19665 0.391198008625431 0.0757619612723957 0.533040030102174
M016 NA19722 0.498755390894092 0.0760658774494197 0.425178731656488
M016 NA19723 0.583359865697994 0.0674838634982199 0.349156270803786
M001 NA19649 0.701771397146082 0.0401314075660656 0.258097195287852
M002 NA19669 0.77731627543489 0.00464557584879447 0.218038148716316
M006 NA19656 0.625763408492286 0.0129092014240644 0.361327390083649
M007 NA19657 0.369634432255637 0.0876146921763293 0.542750875568034
M007 NA19658 0.509334568294307 0.0120119250918985 0.478653506613795
M011 NA19686 0.545297982575472 0.00907406871400041 0.445627948710527
M015 NA19719 0.565689310833888 0.0436336797012938 0.390677009464818
M015 NA19720 0.424382760716663 0.00668615589452661 0.56893108338881
M016 NA19724 0.7018148137428 0.00590465715360792 0.292280529103592
M017 NA19726 0.482286028539176 0.00648354510984399 0.51123042635098
M023 NA19747 0.471417407160844 0.0113751483400388 0.517207444499117
M027 NA19759 0.190164693623549 0 0.809835306376451
M033 NA19773 0.441836232597181 0.0174679440794234 0.540695823323396
M035 NA19780 0.737069090277577 0 0.262930909722423
M004 NA19675 0.922110625488437 0.0455295377579669 0.0323598367535963
M004 NA19676 0.687661003212828 0.00353121653304003 0.308807780254132
M004 NA19677 0.83445251671539 0.0190309415612608 0.146516541723349
M005 NA19651 0.566412920779183 0.0371501345914498 0.396436944629367
M005 NA19653 0.846218414425888 0.010752843787085 0.143028741787027
M010 NA19683 0.474630235317954 0.0315783380126776 0.493791426669368
M011 NA19684 0.618729919824018 0 0.381270080175982
M017 NA19725 0.749283626154158 0.00929115169758893 0.241425222148253
M017 NA19727 0.485701467480969 0.0049494920258184 0.509349040493213
M026 NA19755 0.32385886711627 0.0173955830848939 0.658745549798836
M026 NA19756 0.384743407913398 0.108338881009581 0.506917711077021
M026 NA19757 0.222177197603404 0.0996410894671336 0.678181712929462
M031 NA19772 0.598005730990767 0 0.401994269009233
M033 NA19774 0.469478132507453 0.0399432689802889 0.490578598512258
M033 NA19775 0.355263538742076 0.0208544386234044 0.623882022634519
M034 NA19776 0.364945439810125 0.0609713739905641 0.574083186199311
M034 NA19777 0.429969029494341 0.035804220093201 0.534226750412458
M034 NA19778 0.2810211583548 0.0151234478566673 0.703855393788532
M036 NA19783 0.394816058351906 0.0172798054936467 0.587904136154447
M036 NA19784 0.531636226808301 0.0258907638426583 0.44247300934904
M039 NA19796 0.289009812150858 0.0270485397551304 0.683941648094011
M001 NA19650 0.710845465860083 0.0421140988161741 0.247040435323743
M002 NA19671 0.703783032794003 0 0.296216967205997
M008 NA19661 0.69619960056731 0.0382934383050161 0.265506961127674
M010 NA19682 0.27932791108281 0.00195374685229674 0.718718342064893
M031 NA19771 0.367463602419752 0.0334163072737272 0.599120090306521
M032 NA19785 0.335349793047556 0 0.664650206952444
M035 NA19779 0.640004052215694 0.0613621233610235 0.298633824423283
M035 NA19781 0.732495875423312 0.0545746620741555 0.212929462502533
M036 NA19782 0.274740224029639 0.104865553272164 0.620394222698197
M037 NA19788 0.481895279168717 0.00583229615907841 0.512272424672205
M007 NA19659 0.3293293583027 0.0535326637529306 0.617137977944369
M008 NA19660 0.193840632145648 0.0716663289820255 0.734493038872326
M008 NA19662 0.49968161162407 0.0280471214796376 0.472271266896292
M009 NA19678 0.795667023647573 0.0455295377579669 0.15880343859446
M009 NA19680 0.795565718255232 0.045818981736085 0.158615300008683
M010 NA19681 0.56073981880807 0.0358186922921069 0.403441488899823
M023 NA19746 0.353671596862427 0.117687921502793 0.52864048163478
M015 NA19721 0.503256244753828 0.0184809980028366 0.478262757243336
M023 NA19748 0.429911140698718 0.120698138875221 0.449390720426062
M027 NA19760 0.181814234854844 0.10752843787085 0.710657327274306
M014 NA19718 0.414874526035486 0.021071521606993 0.564053952357521
M032 NA19787 0.320906538539466 0.00790182060262236 0.671191640857912
M037 NA19790 0.412110336044459 0.0497120032417726 0.538177660713769
M039 NA19794 0.315334741960693 0 0.684665258039306
M039 NA19795 0.319169874670757 0.102824973226432 0.57800515210281
M006 NA19654 0.333034241222611 0.00756896002778662 0.659396798749602
M024 NA19749 0.722394280586992 0.126501490636487 0.15110422877652
M024 NA19751 0.723479695504935 0.0525340820284234 0.223986222466642
M028 NA19761 0.375814061188457 0.0470346464441807 0.577151292367362
M028 NA19762 0.50706243306608 0.0946337086456916 0.398303858288228
M028 NA19763 0.408825146892819 0.0554864106052274 0.535688442501954
M031 NA19770 0.595400735187704 0.0402616573562187 0.364337607456077
M002 NA19670 0.515629974818374 0.0306521172826999 0.453717907898926
M014 NA19716 0.412399780022577 0.0622738718920953 0.525326348085328
M024 NA19750 0.643679990737793 0.0227068800833599 0.333613129178847
M037 NA19789 0.428000810443139 0.0878751917566355 0.484123997800226
M011 NA19685 0.532244059162349 0.0302613679122406 0.43749457292541
M009 NA19679 0.940157457524096 0 0.0598425424759038
M005 NA19652 0.840284812874468 0.00768473761903384 0.152030449506498
M032 NA19786 0.246085270195954 0.0178731656487887 0.736041564155258
2382 NA19672 0.288459868592434 0.117832643491852 0.593707487915714
2394 NA19737 0.711250687429448 0.0249934875104923 0.26375582506006
2395 NA19740 0.137181973429043 0.0695533879417639 0.793264638629193
2395 NA19741 0.498842224087528 0.00370488291991085 0.497452892992561
2414 NA19792 0.700324177255492 0.0323308923557845 0.267344930388723
2405 NA19764 0.590943297924687 0.0410865726938551 0.367970129381458
