FID IID CEU YRI NAM
M012 NA19663 0.327908868999186 0.0703511297490142 0.601740001251799
M012 NA19664 0.694623521311886 0.161419540589598 0.143956938098517
M012 NA19665 0.404675470989547 0.169744007010077 0.425580522000376
M016 NA19722 0.268104149715216 0.137729235776429 0.594166614508356
M016 NA19723 0.670901921512174 0.0444701758778244 0.284627902610002
M001 NA19649 0.77558365149903 0.0302935469737748 0.194122801527195
M002 NA19669 0.661169180697252 0 0.338830819302748
M006 NA19656 0.542373411779433 0.233116354759967 0.2245102334606
M007 NA19657 0.405363960693497 0.0647806221443325 0.529855417162171
M007 NA19658 0.865713212743318 0.00779245164924579 0.126494335607436
M011 NA19686 0.646585716968142 0.0358640545784565 0.317550228453402
M015 NA19719 0.62455404644176 0.0854666082493585 0.289979345308882
M015 NA19720 0.210490079489266 0.210865619327784 0.578644301182951
M016 NA19724 0.628372034800025 0.0630593978844589 0.308568567315516
M017 NA19726 0.374538398948488 0 0.625461601051511
M023 NA19747 0.367935156787883 0 0.632064843212117
M027 NA19759 0.59053639606935 0.0283845527946423 0.381079051136008
M033 NA19773 0.68038430243475 0.00472554296801652 0.314890154597234
M035 NA19780 0.602365900982663 0.0162420980158979 0.38139200100144
M004 NA19675 0.612568066595731 0.167428178005883 0.220003755398385
M004 NA19676 0.518526632033548 0.0606183889340928 0.420854979032359
M004 NA19677 0.258809538711898 0.219972460411842 0.52121800087626
M005 NA19651 0.541371972210052 0.0101395756399825 0.448488452149966
M005 NA19653 0.687018839581899 0.0143018088502222 0.298679351567879
M010 NA19683 0.460443137009451 0.0313262815296989 0.50823058146085
M011 NA19684 0.717594041434562 0.0291982224447643 0.253207736120673
M017 NA19725 0.557332415347061 0.156725292608124 0.285942292044814
M017 NA19727 0.512862239469237 0.0513550729173186 0.435782687613444
M026 NA19755 0.333166426738436 0 0.666833573261563
M026 NA19756 0.480096388558553 0 0.519903611441447
M026 NA19757 0.422763973211492 0 0.577236026788508
M031 NA19772 0.772516742817801 0.0529511172310196 0.17453213995118
M033 NA19774 0.318551668022783 0.140796144457658 0.540652187519559
M033 NA19775 0.606152594354384 0.0247230393690931 0.369124366276523
M034 NA19776 0.218814545909745 0.0281654878888402 0.753019966201415
M034 NA19777 0.724823183326031 0.0133316642673844 0.261845152406584
M034 NA19778 0.434374413219002 0.0323590160856231 0.533266570695375
M036 NA19783 0.366401702447268 0 0.633598297552732
M036 NA19784 0.392032296426113 0 0.607967703573887
M039 NA19796 0.56515616198285 0.0105151154785003 0.424328722538649
M001 NA19650 0.916129436064342 0.0112661951555361 0.0726043687801214
M002 NA19671 0.653157664142204 0.013456844213557 0.333385491644239
M008 NA19661 0.331100957626588 0.0246604493960068 0.644238592977405
M010 NA19682 0.349471114727421 0 0.650528885272579
M031 NA19771 0.693715966702134 0.0592414095261939 0.247042623771672
M032 NA19785 0.270639043625211 0.0996119421668649 0.629749014207924
M035 NA19779 0.687863804218564 0.00923202103023096 0.302904174751205
M035 NA19781 0.50763597671653 0.00923202103023096 0.483132002253239
M036 NA19782 0.456218313826125 0 0.543781686173875
M037 NA19788 0.280121424547787 0.0379921136633911 0.681886461788821
M007 NA19659 0.762189397258559 0 0.237810602741441
M008 NA19660 0.710020654691119 0.119546848594855 0.170432496714026
M008 NA19662 0.689929273330412 0.038962258246229 0.271108468423359
M009 NA19678 0.480784878262502 0.20854979032359 0.310665331413908
M009 NA19680 0.639387870063216 0.212805908493459 0.147806221443325
M010 NA19681 0.240783626463041 0.0313262815296989 0.72789009200726
M023 NA19746 0.428678725668148 0.0990486324090881 0.472272641922764
M015 NA19721 0.351380108906553 0.0922263253426801 0.556393565750767
M023 NA19748 0.615478500344245 0 0.384521499655755
M027 NA19760 0.434718658070977 0.030324841960318 0.534956499968705
M014 NA19718 0.285910997058271 0.0768917819365338 0.637197221005195
M032 NA19787 0.282437253551981 0.0687550854353133 0.648807661012706
M037 NA19790 0.195969205733242 0.03173311635476 0.772297677911999
M039 NA19794 0.700162733930024 0.0222194404456406 0.277617825624335
M039 NA19795 0.422701383238405 0.00772986167615948 0.569568755085435
M006 NA19654 0.544376290918195 0.169399762158102 0.286223946923703
M024 NA19749 0.571915879076172 0.0779871064655442 0.350097014458284
M024 NA19751 0.693058771984728 0.0337359954935219 0.27320523252175
M028 NA19761 0.568629905489141 0 0.431370094510859
M028 NA19762 0.419540589597546 0.0147086436752832 0.56575076672717
M028 NA19763 0.52340864993428 0 0.476591350065719
M031 NA19770 0.793859923640233 0.050228453401765 0.155911622958002
M002 NA19670 0.512956124428867 0.151154785003442 0.335889090567691
M014 NA19716 0.248982912937347 0.0651874569693935 0.685829630093259
M024 NA19750 0.771139763409902 0.0223446203918132 0.206515616198285
M037 NA19789 0.0650309820366777 0 0.934969017963322
M011 NA19685 0.700726043687801 0.0818989797834387 0.21737497652876
M009 NA19679 0.973743506290292 0 0.0262564937097077
M005 NA19652 0.427896351004569 0.00716655191838267 0.564937097077048
M032 NA19786 0.430775489766539 0.037960818676848 0.531263691556613
2382 NA19672 0.595324529010453 0.0306064968392064 0.374068974150341
2394 NA19737 0.623302246980034 0.0396820429367215 0.337015710083245
2395 NA19740 0.139638229955561 0.0046003630218439 0.855761407022595
2395 NA19741 0.266914940226576 0.0524191024597859 0.680665957313638
2414 NA19792 0.62693246541904 0.0928835200600864 0.280184014520874
2405 NA19764 0.962884145959817 0.00794892658196157 0.0291669274582212
