FID IID CEU YRI NAM
M012 NA19663 0.460095190380762 0.0406062124248497 0.499298597194389
M012 NA19664 0.331688376753507 0.127104208416834 0.541207414829659
M012 NA19665 0.40373246492986 0.0562374749498998 0.54003006012024
M016 NA19722 0.612675350701403 0 0.387324649298597
M016 NA19723 0.393061122244489 0.0217685370741483 0.585170340681363
M001 NA19649 0.802254509018036 0.00568637274549098 0.192059118236473
M002 NA19669 0.813051102204409 0.0665330661322645 0.120415831663327
M006 NA19656 0.51440380761523 0.086998997995992 0.398597194388778
M007 NA19657 0.456012024048096 0.0178857715430862 0.526102204408818
M007 NA19658 0.200225450901804 0.049498997995992 0.750275551102204
M011 NA19686 0.345190380761523 0.120516032064128 0.534293587174349
M015 NA19719 0.379734468937876 0.0828406813627254 0.537424849699399
M015 NA19720 0.215080160320641 0.0442635270541082 0.74065631262525
M016 NA19724 0.368286573146293 0 0.631713426853707
M017 NA19726 0.286072144288577 0 0.713927855711423
M023 NA19747 0.440506012024048 0 0.559493987975952
M027 NA19759 0.0434869739478958 0 0.956513026052104
M033 NA19773 0.821593186372745 0.121568136272545 0.0568386773547094
M035 NA19780 0.710345691382765 0 0.289654308617234
M004 NA19675 0.951928857715431 0.0435370741482966 0.00453406813627254
M004 NA19676 0.369889779559118 0.0661322645290581 0.563977955911824
M004 NA19677 0.579058116232465 0.0766783567134268 0.344263527054108
M005 NA19651 0.586022044088176 0.169939879759519 0.244038076152305
M005 NA19653 0.758316633266533 0.0469438877755511 0.194739478957916
M010 NA19683 0.269889779559118 0.0529308617234469 0.677179358717435
M011 NA19684 0.629208416833667 0 0.370791583166333
M017 NA19725 0.29809619238477 0 0.70190380761523
M017 NA19727 0.210120240480962 0 0.789879759519038
M026 NA19755 0.400876753507014 0 0.599123246492986
M026 NA19756 0.287700400801603 0.0526302605210421 0.659669338677355
M026 NA19757 0.32750501002004 0.0604709418837675 0.612024048096192
M031 NA19772 0.302404809619238 0 0.697595190380762
M033 NA19774 0.45438376753507 0 0.54561623246493
M033 NA19775 0.66437875751503 0 0.33562124248497
M034 NA19776 0.622770541082164 0.0393537074148297 0.337875751503006
M034 NA19777 0.546192384769539 0.0539078156312625 0.399899799599198
M034 NA19778 0.574749498997996 0.0811122244488978 0.344138276553106
M036 NA19783 0.321968937875751 0.0284318637274549 0.649599198396794
M036 NA19784 0.660696392785571 0.032189378757515 0.307114228456914
M039 NA19796 0.586598196392786 0.131738476953908 0.281663326653307
M001 NA19650 0.909443887775551 0 0.0905561122244489
M002 NA19671 0.464478957915832 0.0476953907815631 0.487825651302605
M008 NA19661 0.309919839679359 0.123847695390782 0.56623246492986
M010 NA19682 0.365906813627255 0.0178356713426854 0.61625751503006
M031 NA19771 0.381437875751503 0.0935120240480962 0.525050100200401
M032 NA19785 0.227129258517034 0 0.772870741482966
M035 NA19779 0.556337675350701 0.156112224448898 0.287550100200401
M035 NA19781 0.433517034068136 0.0967434869739479 0.469739478957916
M036 NA19782 0.576678356713427 0.014003006012024 0.409318637274549
M037 NA19788 0.418687374749499 0.0412074148296593 0.540105210420842
M007 NA19659 0.258992985971944 0.0498496993987976 0.691157314629259
M008 NA19660 0.158041082164329 0.120516032064128 0.721442885771543
M008 NA19662 0.25936873747495 0 0.74063126252505
M009 NA19678 0.900375751503006 0.0362975951903808 0.0633266533066132
M009 NA19680 0.927655310621243 0.0328406813627255 0.0395040080160321
M010 NA19681 0.428507014028056 0.0529308617234469 0.518562124248497
M023 NA19746 0.295841683366733 0.0102705410821643 0.693887775551102
M015 NA19721 0.400125250501002 0.0775551102204409 0.522319639278557
M023 NA19748 0.334018036072144 0.00891783567134269 0.657064128256513
M027 NA19760 0.195916833667335 0.0262775551102204 0.777805611222445
M014 NA19718 0.366983967935872 0.0234218436873747 0.609594188376753
M032 NA19787 0.238502004008016 0.0142785571142285 0.747219438877756
M037 NA19790 0.608592184368738 0.06187374749499 0.329534068136273
M039 NA19794 0.693486973947896 0.0962925851703407 0.210220440881764
M039 NA19795 0.501828657314629 0.140380761523046 0.357790581162325
M006 NA19654 0.255085170340681 0.153957915831663 0.590956913827655
M024 NA19749 0.531412825651303 0.00648797595190381 0.462099198396794
M024 NA19751 0.711648296593186 0.00553607214428858 0.282815631262525
M028 NA19761 0.201052104208417 0.304884769539078 0.494063126252505
M028 NA19762 0.316407815631263 0.0249498997995992 0.658642284569138
M028 NA19763 0.422044088176353 0.285295591182365 0.292660320641283
M031 NA19770 0.216107214428858 0 0.783892785571142
M002 NA19670 0.497695390781563 0.0260270541082164 0.47627755511022
M014 NA19716 0.491457915831663 0.123071142284569 0.385470941883768
M024 NA19750 0.86560621242485 0.00951903807615231 0.124874749498998
M037 NA19789 0.667234468937876 0.0764278557114228 0.256337675350701
M011 NA19685 0.241933867735471 0.24436372745491 0.513702404809619
M009 NA19679 0.968887775551102 0.0311122244488978 0
M005 NA19652 0.892735470941884 0.0221442885771543 0.0851202404809619
M032 NA19786 0.34872244488978 0.0364478957915832 0.614829659318637
2382 NA19672 0.227054108216433 0.224048096192385 0.548897795591182
2394 NA19737 0.573446893787575 0.0232214428857715 0.403331663326653
2395 NA19740 0.399924849699399 0 0.600075150300601
2395 NA19741 0.0940130260521042 0 0.905986973947896
2414 NA19792 0.598296593186373 0.0264278557114228 0.375275551102204
2405 NA19764 0.680886773547094 0.0634519038076152 0.255661322645291
