FID IID CEU YRI NAM
M012 NA19663 0.477124746668966 0.121598896123496 0.401276357207537
M012 NA19664 0.669871933077487 0.0325988530033203 0.297529213919193
M012 NA19665 0.716075201586822 0.062006812987797 0.221917985425381
M016 NA19722 0.512073649260489 0.0764305118364883 0.411495838903023
M016 NA19723 0.368849984907938 0.105579750765383 0.525570264326678
M001 NA19649 0.819132422060282 0.00633866586175672 0.174528912077961
M002 NA19669 0.647061360010349 0.0581044370661032 0.294834202923548
M006 NA19656 0.651459617955241 0.0216894484929499 0.326850933551809
M007 NA19657 0.591393212884309 0.0607778879737829 0.347828899141909
M007 NA19658 0.549157000560562 0 0.450842999439438
M011 NA19686 0.571751972748049 0.00651114656547799 0.421736880686473
M015 NA19719 0.415419774912682 0.0963304730283299 0.488249752058988
M015 NA19720 0.3045793626838 0.0662972704928636 0.629123366823337
M016 NA19724 0.307080332887758 0.0779612780820146 0.614958389030227
M017 NA19726 0.0554094260704584 0 0.944590573929542
M023 NA19747 0.377021258246734 0.0465697900047432 0.576408951748523
M027 NA19759 0.674938553749299 0 0.325061446250701
M033 NA19773 0.697231684705274 0.0551507050148765 0.24761761027985
M035 NA19780 0.812362554439222 0.0543098615842353 0.133327583976543
M004 NA19675 0.773274114958389 0.07869432107283 0.148031563968781
M004 NA19676 0.691582941658402 0.0129791729550257 0.295437885386572
M004 NA19677 0.706696563321978 0.0714932516924669 0.221810184985555
M005 NA19651 0.783989478677073 0.0951446681902462 0.120865853132681
M005 NA19653 0.80733905394334 0.102518218274331 0.0901427277823293
M010 NA19683 0.515609503686775 0 0.484390496313225
M011 NA19684 0.659630891294037 0.0195981199603294 0.320770988745634
M017 NA19725 0.844594885947135 0.00881807597774999 0.146587038075115
M017 NA19727 0.444590573929542 0.00881807597774999 0.546591350092708
M026 NA19755 0.225798801259109 0 0.774201198740891
M026 NA19756 0.399465309818464 0.119335086887154 0.481199603294381
M026 NA19757 0.422534603941184 0.115109309645983 0.462356086412833
M031 NA19772 0.57116985037299 0.0524772541071968 0.376352895519814
M033 NA19774 0.729679617092838 0.0150273813117158 0.255293001595446
M033 NA19775 0.731210383338364 0.0757405890216032 0.193049027640033
M034 NA19776 0.336445172696305 0.0828122978741753 0.58074252942952
M034 NA19777 0.412983484972619 0.114246906127377 0.472769608900004
M034 NA19778 0.346578414039929 0.167478763313354 0.485942822646716
M036 NA19783 0.512892932603165 0.0214091673494028 0.465697900047432
M036 NA19784 0.368806864732008 0.00733042990815403 0.623862705359838
M039 NA19796 0.531003406493899 0.0403820447587426 0.428614548747359
M001 NA19650 0.828769781380708 0.00633866586175672 0.164891552757535
M002 NA19671 0.523371135354232 0.0785865206330042 0.398042344012764
M008 NA19661 0.510974084774266 0.032965374498728 0.456060540727006
M010 NA19682 0.62144797550774 0.0435082575136907 0.335043766978569
M031 NA19771 0.738433012806692 0.0172911905480574 0.24427579664525
M032 NA19785 0.0983571212970549 0.0864775128282523 0.815165365874693
M035 NA19779 0.615691432021043 0.0191237980250959 0.365184769953861
M035 NA19781 0.773144754430598 0.0648743046871631 0.161980940882239
M036 NA19782 0.290457505066621 0.00375145530593765 0.705791039627442
M037 NA19788 0.382756241645466 0.00250097020395843 0.614742788150576
M007 NA19659 0.480617480919322 0.0584925186494761 0.460890000431202
M008 NA19660 0.470937001422966 0.0114052865335691 0.517657712043465
M008 NA19662 0.517851752835152 0.0463326290371265 0.435815618127722
M009 NA19678 0.48365745332241 0.123560864128326 0.392781682549265
M009 NA19680 0.753632874822129 0.129791729550257 0.116575395627614
M010 NA19681 0.421736880686473 0.00321245310680868 0.575050666206718
M023 NA19746 0.098917683584149 0.0636238195851839 0.837458496830667
M015 NA19721 0.293346556853952 0.0357035056703031 0.670949937475745
M023 NA19748 0.284334440084516 0.0260230261739468 0.689642533741538
M027 NA19760 0.393600965891941 0.0156957440386357 0.590703290069423
M014 NA19718 0.213293950239317 0.13498771074986 0.651718339010823
M032 NA19787 0.439394592729938 0.0612522099090164 0.499353197361045
M037 NA19790 0.355612090897331 0.0396274416799621 0.604760467422707
M039 NA19794 0.718468371350955 0.00717950929239791 0.274352119356647
M039 NA19795 0.66344702686387 0.0754171877021258 0.261135785434005
M006 NA19654 0.410008192833427 0.0089689965935061 0.581022810573067
M024 NA19749 0.604027424431892 0.073670820576948 0.32230175499116
M024 NA19751 0.721271182786426 0.044780302703635 0.233948514509939
M028 NA19761 0.211288862058557 0.0308956060540727 0.75781553188737
M028 NA19762 0.41792074511664 0.0070285886766418 0.575050666206718
M028 NA19763 0.302272433271528 0.02578586520633 0.671941701522142
M031 NA19770 0.667521883489285 0.0640119011685568 0.268466215342159
M002 NA19670 0.436807382174119 0.124897589582165 0.438295028243715
M014 NA19716 0.406731059462723 0.0745332240955543 0.518735716441723
M024 NA19750 0.576883273683757 0.0487042387132939 0.374412487602949
M037 NA19789 0.465546979431676 0.146651718339011 0.387801302229313
M011 NA19685 0.47964727696089 0 0.52035272303911
M009 NA19679 0.941399680910698 0.0232417748264413 0.0353585442628606
M005 NA19652 0.78293303436678 0.11053857099737 0.10652839463585
M032 NA19786 0.736277004010176 0.0170324694924755 0.246690526497348
2382 NA19672 0.364839808546419 0.0114052865335691 0.623754904920012
2394 NA19737 0.517204950196197 0 0.482795049803803
2395 NA19740 0.270471303522918 0 0.729528696477082
2395 NA19741 0.151114656547799 0.0110603251261265 0.837825018326075
2414 NA19792 0.700573498339873 0.0268207494286577 0.272605752231469
2405 NA19764 0.845608210081497 0 0.154391789918503
