FID IID CEU YRI NAM
M012 NA19663 0.508087468932895 0.0862964002244849 0.40561613084262
M012 NA19664 0.426982281728534 0.01434097650926 0.558676741762206
M012 NA19665 0.380421710895534 0.0077868195301852 0.61179146957428
M016 NA19722 0.480187204361421 0.0363685560811353 0.483444239557444
M016 NA19723 0.571835163954141 0.0606109195863064 0.367553916459553
M001 NA19649 0.617834522568748 0.114607552312996 0.267557925118255
M002 NA19669 0.79138940110639 0.0107432053234988 0.197867393570111
M006 NA19656 0.513138378898421 0.0226589433175659 0.464202677784013
M007 NA19657 0.255271386194179 0.0299747454501724 0.714753868355648
M007 NA19658 0.623506774633208 0 0.376493225366792
M011 NA19686 0.459923434618777 0.0274292471738956 0.512647318207328
M015 NA19719 0.469834843261445 0.124158181672412 0.406006975066143
M015 NA19720 0.173284294075202 0.142437665357171 0.684278040567626
M016 NA19724 0.56853804217109 0.00208450252545498 0.429377455303455
M017 NA19726 0.422051631524092 0.036929768299527 0.541018600176381
M023 NA19747 0.549436783452257 0.0101018199310511 0.440461396616692
M027 NA19759 0.14564459231941 0.0291229054758278 0.825232502204762
M033 NA19773 0.661057885031668 0 0.338942114968332
M035 NA19780 0.430640182794837 0.0894732622464523 0.479886554958711
M004 NA19675 0.932985248135974 0.0131985087789626 0.0538162430850637
M004 NA19676 0.732111360538764 0.0146416259119699 0.253247013549266
M004 NA19677 0.888028140784094 0.00486049867714263 0.107111360538764
M005 NA19651 0.794927042411609 0.0382826906117213 0.16679026697667
M005 NA19653 0.623326384991582 0.0387035997755151 0.337970015232903
M010 NA19683 0.72081696464363 0.0724865709933456 0.206696464363024
M011 NA19684 0.695301852000321 0.00559207889040327 0.299106069109276
M017 NA19725 0.701866030626152 0.00157339854084823 0.296560570832999
M017 NA19727 0.578359255992945 0.0193718431812715 0.402268900825784
M026 NA19755 0.314008257836928 0.036859616772228 0.649132125390844
M026 NA19756 0.422181912931933 0.0934718993024934 0.484346187765574
M026 NA19757 0.327637697426441 0.0682474144151367 0.604114888158422
M031 NA19772 0.492834522568748 0.122123787380742 0.385041690050509
M033 NA19774 0.591637937945963 0.0203138779764291 0.388048184077608
M033 NA19775 0.637587188326786 0.0162250460995751 0.346187765573639
M034 NA19776 0.516455543974986 0.133428204922633 0.350116251102381
M034 NA19777 0.451384991581817 0.0285717149041931 0.52004329351399
M034 NA19778 0.628407359897378 0.0929207087308587 0.278671931371763
M036 NA19783 0.101569389882145 0.0116451535316283 0.886785456586226
M036 NA19784 0.332788823859537 0.0367493786579011 0.630461797482562
M039 NA19796 0.675919987172292 0.0146817124989978 0.30939830032871
M001 NA19650 0.763068227371122 0.114156578208931 0.122775194419947
M002 NA19671 0.698729255191213 0.0334823218151207 0.267788422993666
M008 NA19661 0.66792271306021 0.0216367353483524 0.310440551591438
M010 NA19682 0.781548143991021 0.0319590315080574 0.186492824500922
M031 NA19771 0.434618776557364 0.112102140623747 0.453279082818889
M032 NA19785 0.166509660867474 0.0952457307784815 0.738244608354045
M035 NA19779 0.744237553114728 0.0238314759881344 0.231930970897138
M035 NA19781 0.432233624629199 0.110588871963441 0.45717750340736
M036 NA19782 0.514521366150886 0.0572336246291991 0.428245009219915
M037 NA19788 0.393229375450974 0.03885392447687 0.567916700072156
M007 NA19659 0.300609316122825 0.0265172773190091 0.672873406558166
M008 NA19660 0.570762847751142 0.0288422993666319 0.400394852882226
M008 NA19662 0.551972260081777 0.0355968892808466 0.412430850637377
M009 NA19678 0.80806542131003 0.0480537961997915 0.143880782490179
M009 NA19680 0.936793473903632 0.0191613885993746 0.0440451374969935
M010 NA19681 0.605898741281167 0.065671851198589 0.328429407520244
M023 NA19746 0.180299446805099 0.0581556161308426 0.761544937064058
M015 NA19721 0.214834041529704 0.0928004489697747 0.692365509500521
M023 NA19748 0.307043213340816 0.0199530986931773 0.673003687966007
M027 NA19760 0.256353724043935 0.0473522809268019 0.696293995029263
M014 NA19718 0.33898220155536 0.0801130441754189 0.580904754269222
M032 NA19787 0.163813837889842 0.0925398861540928 0.743646275956065
M037 NA19790 0.445622544696545 0.00735588871963441 0.547021566583821
M039 NA19794 0.622584783131564 0.0243125150324701 0.353102701835966
M039 NA19795 0.548464683716828 0.0562214383067426 0.395313877976429
M006 NA19654 0.368987011945803 0.0271987492984847 0.603814238755712
M024 NA19749 0.531027018359657 0.0132085304257196 0.455764451214624
M024 NA19751 0.51557363906037 0.0132085304257196 0.47121783051391
M028 NA19761 0.424336566984687 0.0373907640503488 0.538272668964964
M028 NA19762 0.276878056602261 0.118375691493626 0.604746251904113
M028 NA19763 0.346077527459312 0.0347049627194741 0.619217509821214
M031 NA19770 0.718612202357091 0.053214944279644 0.228172853363265
M002 NA19670 0.471638739677704 0.0238615409284054 0.504499719393891
M014 NA19716 0.433105507897058 0.13263649482883 0.434257997274112
M024 NA19750 0.593471899302493 0.0108935300248537 0.395634570672653
M037 NA19789 0.564178625831797 0.034745049306502 0.401076324861701
M011 NA19685 0.65074561051872 0.0344343782570352 0.314820011224244
M009 NA19679 0.919616371362142 0.0633167642106951 0.0170668644271627
M005 NA19652 0.584883348031749 0.0213260642988856 0.393790587669366
M032 NA19786 0.230427723883589 0.0991140864266816 0.67045818968973
2382 NA19672 0.558837088110318 0.026577407199551 0.414585504690131
2394 NA19737 0.611871642748336 0.0416399422753147 0.346488414976349
2395 NA19740 0.315541569790748 0.0049106069109276 0.679547823298324
2395 NA19741 0.210073759320131 0.00619337769582298 0.783732862984046
2414 NA19792 0.597660947646917 0.00733584542612042 0.395003206926962
2405 NA19764 0.627004329351399 0.0577948368475908 0.31520083380101
