FID IID CEU YRI NAM
2427 NA19919 0.0949834702464436 0.905016529753556 0
2431 NA19916 0.0356391504708475 0.964360849529152 0
2424 NA19835 0.126803245842517 0.873196754157483 0
2469 NA20282 0.182804047285113 0.817195952714887 0
2368 NA19703 0.232042676818273 0.767957323181727 0
2425 NA19902 0.0263724704468042 0.973627529553196 0
2425 NA19901 0.0767756962532559 0.917476457623723 0.00574784612302144
2427 NA19908 0.111012322179924 0.888987677820076 0
2430 NA19914 0.4045782408335 0.587958324984973 0.00746343418152675
2470 NA20287 0.136583350030054 0.863416649969946 0
2484 NA20335 0.512134341815268 0.487865658184733 0
2436 NA19713 0.284499599278702 0.715500400721298 0
2426 NA19904 0.318310458825887 0.681689541174113 0
2431 NA19917 0 0.960516429573232 0.0394835704267682
2436 NA19982 0.0918277900220397 0.888737227008615 0.0194349829693448
2487 NA20340 0.199371368463234 0.791787717892206 0.00884091364456021
2475 NA20297 0.0999674413945101 0.831909937888199 0.0681226207172911
2427 NA19909 0.100756361450611 0.899243638549389 0
2424 NA19834 0.145837507513524 0.854162492486476 0
2480 NA20317 0.312249549188539 0.623973151673011 0.0637772991384492
2418 NA19818 0.0226157082748948 0.977384291725105 0
2471 NA20290 0.0283134642356241 0.971686535764376 0
2474 NA20295 0.0218643558405129 0.9449759567221 0.0331596874373873
2490 NA20346 0.270975255459828 0.729024744540172 0
2433 NA19921 0.502780004007213 0.160413744740533 0.336806251252254
2469 NA20281 0.0251452614706472 0.974854738529353 0
2495 NA20359 0.381373973151673 0.618626026848327 0
2477 NA20301 0.310108194750551 0.689891805249449 0
2492 NA20349 0.501064415948708 0.498935584051292 0
2474 NA20294 0.0367035664195552 0.963296433580445 0
2485 NA20337 0.291274293728712 0.704781105990783 0.00394460028050491
2494 NA20357 0.00556000801442597 0.994439991985574 0
2425 NA19900 0.173775295531958 0.823006411540773 0.00321829292726908
2446 NA20128 0.0232042676818273 0.976795732318173 0
2491 NA20348 0.110473852935284 0.889526147064716 0
2471 NA20289 0.012347225005009 0.987652774994991 0
2489 NA20344 0.470359146463635 0.529640853536365 0
2483 NA20333 0.0182578641554799 0.98174213584452 0
2466 NA20277 0.171158084552194 0.828841915447806 0
2476 NA20300 0.0152900220396714 0.573607493488279 0.41110248447205
2418 NA19819 0.214899318773793 0.752391805249449 0.0327088759767582
2488 NA20343 0.238216289320777 0.758778300941695 0.00300540973752755
2357 NA19625 0.202514526147065 0.541537267080745 0.25594820677219
2483 NA20332 0.0922159887798037 0.907784011220196 0
2367 NA19700 0.0963985173311962 0.899068322981366 0.00453315968743739
2472 NA20291 0 1 0
2488 NA20342 0.256010819475055 0.740983770787417 0.00300540973752755
2484 NA20334 0.551981065918654 0.448018934081346 0
2494 NA20356 0.182979362853136 0.81444099378882 0.00257964335804448
2472 NA20292 0.238604488078541 0.569249649368864 0.192145862552595
2492 NA20350 0.440668202764977 0.559331797235023 0
2436 NA19983 0.350017531556802 0.62636495692246 0.0236175115207373
2467 NA20279 0.671821779202565 0.324734522139852 0.00344369865758365
2470 NA20288 0.285513925065117 0.714486074934883 0
2469 NA20284 0.196115507914246 0.803884492085754 0
2371 NA19712 0.129570727309156 0.839398417150872 0.0310308555399719
2481 NA20322 0.163331496694049 0.836668503305951 0
2368 NA19704 0.186736125025045 0.813263874974955 0
2437 NA19714 0.419755560008014 0.577276597876177 0.00296784211580846
2367 NA19701 0.205532458425165 0.691932979362853 0.102534562211982
2494 NA20358 0.143232819074334 0.856767180925666 0
2496 NA20363 0.208713183730715 0.786903927068724 0.00438288920056101
2495 NA20360 0.270486876377479 0.729513123622521 0
2433 NA20129 0.240720797435384 0.564829192546584 0.194450010018032
2368 NA19705 0.126903426167101 0.870529453015428 0.00256712081747145
2424 NA19836 0.225856541775195 0.774143458224805 0
2480 NA20319 0.141504708475255 0.742799539170507 0.115695752354238
2489 NA20345 0.265828491284312 0.734171508715688 0
2477 NA20302 0.168227810058105 0.828679122420357 0.00309306752153877
2371 NA19711 0.170845021037868 0.829154978962132 0
2490 NA20347 0.212795531957524 0.784662392306151 0.00254207573632539
2367 NA19702 0.170018533360048 0.825448306952514 0.00453315968743739
2446 NA20126 0.229988980164296 0.770011019835704 0
2496 NA20364 0.173599979963935 0.780655179322781 0.0457448407132839
2485 NA20336 0.489831697054698 0.510168302945302 0
2430 NA19915 0.313376577840112 0.679159987978361 0.00746343418152675
2369 NA19708 0.443297936285314 0.507951813263875 0.0487502504508115
2487 NA20341 0.105226908435183 0.892807052694851 0.00196603886996594
2431 NA19918 0.044968443197756 0.955031556802244 0
2418 NA19828 0.23190492887197 0.751865858545382 0.0162292125826488
2437 NA19985 0.333324984972951 0.664308254858746 0.00236676016830295
2466 NA20276 0.157308154678421 0.842691845321579 0
2446 NA20127 0.00331847325185334 0.996681526748147 0
2437 NA19984 0.112076738128632 0.848652574634342 0.0392706872370266
2476 NA20298 0.0015527950310559 0.998447204968944 0
2493 NA20351 0.416900420757363 0.57617461430575 0.0069249649368864
2505 NA20412 0.0430775395712282 0.872144860749349 0.084777599679423
