FID IID CEU YRI NAM
2427 NA19919 0.150528358852706 0.835669613974553 0.013802027172741
2431 NA19916 0.137610524045719 0.862389475954281 0
2424 NA19835 0.223776148371792 0.776223851628208 0
2469 NA20282 0.418762130687945 0.581237869312055 0
2368 NA19703 0.253752426137589 0.746247573862411 0
2425 NA19902 0.154442527496226 0.831216303644598 0.0143411688591762
2425 NA19901 0.104054345481993 0.895945654518007 0
2427 NA19908 0.0354647401337071 0.950733232693552 0.013802027172741
2430 NA19914 0.383297390554238 0.606588311408238 0.0101142980375243
2470 NA20287 0.0755984472719431 0.924401552728057 0
2484 NA20335 0.334515850765581 0.665484149234419 0
2436 NA19713 0.389486737114514 0.610513262885486 0
2426 NA19904 0.0327798145352599 0.96722018546474 0
2431 NA19917 0.0756307957731292 0.924369204226871 0
2436 NA19982 0.154237653655381 0.845762346344619 0
2487 NA20340 0.121403924951477 0.875231830925167 0.00336424412335562
2475 NA20297 0.128908777226655 0.871091222773345 0
2427 NA19909 0.16197972827259 0.83802027172741 0
2424 NA19834 0.239012292430451 0.760987707569549 0
2480 NA20317 0.279124433901229 0.720875566098771 0
2418 NA19818 0.606502048738408 0.392128531378046 0.0013694198835454
2471 NA20290 0.156750053914169 0.843249946085831 0
2474 NA20295 0.0923549708863489 0.906534397239595 0.0011106318740565
2490 NA20346 0.0767629933146431 0.923237006685357 0
2433 NA19921 0.346226008194954 0.620864783265042 0.0329092085400043
2469 NA20281 0.0820142333405219 0.917985766659478 0
2495 NA20359 0.284289411257278 0.715710588742722 0
2477 NA20301 0.311386672417511 0.688613327582489 0
2492 NA20349 0.244403709294803 0.755596290705197 0
2474 NA20294 0.00299762777657969 0.99700237222342 0
2485 NA20337 0.200560707353893 0.792635324563295 0.00680396808281216
2494 NA20357 0.153644597800302 0.846355402199698 0
2425 NA19900 0.156383437567393 0.829275393573431 0.0143411688591762
2446 NA20128 0.438861332758249 0.561138667241751 0
2491 NA20348 0.115042053051542 0.884957946948458 0
2471 NA20289 0.275318093594997 0.724681906405003 0
2489 NA20344 0.256760836747897 0.743239163252103 0
2483 NA20333 0.0474660340737546 0.952533965926245 0
2466 NA20277 0.324735820573647 0.675264179426353 0
2476 NA20300 0.165085184386457 0.595115376320897 0.239799439292646
2418 NA19819 0.428466681043778 0.571533318956222 0
2488 NA20343 0.211602329092085 0.787179210696571 0.00121846021134354
2357 NA19625 0.00920854000431313 0.785885270649127 0.20490618934656
2483 NA20332 0.13694198835454 0.86305801164546 0
2367 NA19700 0.343713607936166 0.656286392063834 0
2472 NA20291 0.00749406944144921 0.977550140176839 0.0149557903817123
2488 NA20342 0.493206814750917 0.50557472503774 0.00121846021134354
2484 NA20334 0.525727841276687 0.474272158723312 0
2494 NA20356 0.115678240241535 0.884321759758464 0
2472 NA20292 0.205510028035368 0.745967220185465 0.0485227517791676
2492 NA20350 0.177075695492775 0.822924304507225 0
2436 NA19983 0.294662497304292 0.705337502695708 0
2467 NA20279 0.230353676946301 0.769646323053699 0
2470 NA20288 0.0680935949967651 0.931906405003235 0
2469 NA20284 0.49451153763209 0.50548846236791 0
2371 NA19712 0.233200345050679 0.766799654949321 0
2481 NA20322 0.151692904895407 0.848307095104593 0
2368 NA19704 0.133189562216951 0.866810437783049 0
2437 NA19714 0.165861548414923 0.834138451585077 0
2367 NA19701 0.265042053051542 0.704194522320466 0.0307634246279922
2494 NA20358 0.170519732585724 0.829480267414276 0
2496 NA20363 0.424983825749407 0.570282510243692 0.00473366400690101
2495 NA20360 0.221123571274531 0.778876428725469 0
2433 NA20129 0.234817770109985 0.765182229890015 0
2368 NA19705 0.22944791891309 0.77055208108691 0
2424 NA19836 0.145190856156998 0.854809143843002 0
2480 NA20319 0.265548846236791 0.661084753073108 0.0733664006901014
2489 NA20345 0.119721802889799 0.880278197110201 0
2477 NA20302 0.410297606210912 0.589702393789088 0
2371 NA19711 0.0630580116454604 0.93694198835454 0
2490 NA20347 0.277571705844296 0.722428294155704 0
2367 NA19702 0.293422471425491 0.706577528574509 0
2446 NA20126 0.442797067069226 0.556027604054345 0.00117532887642873
2496 NA20364 0.372740996333837 0.627259003666163 0
2485 NA20336 0.320972611602329 0.679027388397671 0
2430 NA19915 0.257019624757386 0.742980375242614 0
2369 NA19708 0.278207893034289 0.658259650636187 0.0635324563295234
2487 NA20341 0.198792322622385 0.801207677377615 0
2431 NA19918 0.189314211774854 0.810685788225146 0
2418 NA19828 0.408529221479405 0.59010135863705 0.0013694198835454
2437 NA19985 0.141880526202286 0.856922579253828 0.00119689454388613
2466 NA20276 0.345266335993099 0.654733664006901 0
2446 NA20127 0.198123786931206 0.801876213068795 0
2437 NA19984 0.354582704334699 0.645417295665301 0
2476 NA20298 0.0755768816044857 0.920767737761484 0.00365538063403062
2493 NA20351 0.364653871037309 0.635346128962691 0
2505 NA20412 0.162119905111063 0.803525986629286 0.0343541082596506
