FID IID CEU YRI NAM
2427 NA19919 0.106720516315241 0.893279483684759 0
2431 NA19916 0.0787501002164676 0.921249899783532 0
2424 NA19835 0.324230337529063 0.655545979315321 0.0202236831556161
2469 NA20282 0.292962799647238 0.703419385873487 0.00361781447927523
2368 NA19703 0.0730578048584943 0.926942195141506 0
2425 NA19902 0.185109837248457 0.814890162751543 0
2425 NA19901 0.165307063256634 0.833730858654694 0.000962078088671531
2427 NA19908 0.081896897298164 0.918103102701836 0
2430 NA19914 0.307173494748657 0.691353323178065 0.00147318207327828
2470 NA20287 0.148270263769743 0.848322376332879 0.00340735989737834
2484 NA20335 0.157971217830514 0.842028782169486 0
2436 NA19713 0.106730537961998 0.893269462038002 0
2426 NA19904 0.382135412490981 0.61786458750902 0
2431 NA19917 0.0710534755070953 0.926070311873647 0.0028762126192576
2436 NA19982 0.0989036318447847 0.901096368155215 0
2487 NA20340 0.170999358614608 0.827497394371843 0.00150324701354927
2475 NA20297 0.086156097169887 0.883077447286138 0.030766455543975
2427 NA19909 0.121582618455865 0.878417381544135 0
2424 NA19834 0.34285055720356 0.65714944279644 0
2480 NA20317 0.433626633528421 0.566373366471579 0
2418 NA19818 0.612382746732943 0.339453218952938 0.0481640343141185
2471 NA20290 0.0183095486250301 0.98169045137497 0
2474 NA20295 0.193608193698389 0.806391806301611 0
2490 NA20346 0.0764952296961437 0.892998877575563 0.0305058927282931
2433 NA19921 0.16028621823138 0.772288142387557 0.0674256393810631
2469 NA20281 0.136534915417301 0.856439910206045 0.00702517437665357
2495 NA20359 0.269622384350196 0.718221358133568 0.0121562575162351
2477 NA20301 0.233634650845827 0.74246372163874 0.0239016275154333
2492 NA20349 0.103593762527058 0.896406237472942 0
2474 NA20294 0.206255511905716 0.793744488094284 0
2485 NA20337 0.358544456025014 0.641455543974986 0
2494 NA20357 0.0234706967048825 0.970135492664155 0.00639381063096288
2425 NA19900 0.201605467810471 0.795638579331356 0.00275595285817366
2446 NA20128 0.0804938667521847 0.915677864186643 0.00382826906117213
2491 NA20348 0.213721638739678 0.786278361260322 0
2471 NA20289 0.0896837168283492 0.910316283171651 0
2489 NA20344 0.160196023410567 0.839803976589433 0
2483 NA20333 0.333500360779283 0.624248376493225 0.0422512627274914
2466 NA20277 0.152569550228494 0.822947566744167 0.0244828830273391
2476 NA20300 0.0709332157460114 0.862773590956466 0.0662931932975226
2418 NA19819 0.409163793794596 0.590836206205404 0
2488 NA20343 0.356239477270905 0.601509260001603 0.0422512627274914
2357 NA19625 0.234135733183677 0.589152569550229 0.176711697266095
2483 NA20332 0.242834522568748 0.7161168123146 0.041048665116652
2367 NA19700 0.340565621742965 0.653371281969053 0.00606309628798204
2472 NA20291 0.0090094604345386 0.990990539565461 0
2488 NA20342 0.38130361581015 0.616742163072236 0.00195422111761405
2484 NA20334 0.248687164274834 0.751312835725166 0
2494 NA20356 0.129239156578209 0.868706405836607 0.002054437585184
2472 NA20292 0.210665036478794 0.789334963521206 0
2492 NA20350 0.150725567225206 0.846678826264732 0.00259560651006173
2436 NA19983 0.140222881423876 0.859777118576124 0
2467 NA20279 0.29222119778722 0.70777880221278 0
2470 NA20288 0.161478794195462 0.838521205804538 0
2469 NA20284 0.257125390844224 0.742874609155777 0
2371 NA19712 0.0529443598172052 0.947055640182795 0
2481 NA20322 0.165226890082578 0.834773109917422 0
2368 NA19704 0.172682995269783 0.827317004730217 0
2437 NA19714 0.474665276998316 0.513258638659504 0.0120760843421791
2367 NA19701 0.0133688767738315 0.982351880060932 0.00427924316523691
2494 NA20358 0.00769662470937224 0.992303375290628 0
2496 NA20363 0.551751783853123 0.448248216146877 0
2495 NA20360 0.212709452417221 0.787290547582779 0
2433 NA20129 0.0282410005612122 0.971758999438788 0
2368 NA19705 0.126423073839493 0.873576926160507 0
2424 NA19836 0.390844223522809 0.597149843662311 0.0120059328148801
2480 NA20319 0.286548945722761 0.703579732221599 0.00987132205564018
2489 NA20345 0.203249017878618 0.796750982121382 0
2477 NA20302 0.152629680109036 0.823468692375531 0.0239016275154333
2371 NA19711 0.14250781688447 0.85749218311553 0
2490 NA20347 0.329812394772709 0.639300889922232 0.0308867153050589
2367 NA19702 0.156467970816965 0.839252786017798 0.00427924316523691
2446 NA20126 0.218962959993586 0.776998316363345 0.00403872364306903
2496 NA20364 0.484436382586387 0.515563617413613 0
2485 NA20336 0.367974825623346 0.632025174376654 0
2430 NA19915 0.0834502525454983 0.907079291269141 0.00947045618536038
2369 NA19708 0.242243245410086 0.752655736390604 0.00510101819931051
2487 NA20341 0.189890162751543 0.810109837248457 0
2431 NA19918 0.134119698548866 0.865880301451134 0
2418 NA19828 0.354094844864908 0.637146235869478 0.00875891926561373
2437 NA19985 0.110428525615329 0.881313637456907 0.00825783692776397
2466 NA20276 0.160266174937866 0.812755551992303 0.0269782730698308
2446 NA20127 0.0221077527459312 0.977892247254069 0
2437 NA19984 0.210875491060691 0.78742082899062 0.00170367994868917
2476 NA20298 0.0624849675298645 0.865268980998958 0.0722460514711777
2493 NA20351 0.192956786659184 0.804106870841017 0.00293634249979957
2505 NA20412 0.166198989818007 0.820632566343302 0.0131684438386916
