FID IID CEU YRI NAM
2427 NA19919 0.055905308093657 0.904747531369928 0.039347160536415
2431 NA19916 0.119809408822388 0.880190591177612 0
2424 NA19835 0.0808287697813807 0.919171230218619 0
2469 NA20282 0.151977060066405 0.731620025009702 0.116402914923893
2368 NA19703 0.227092406537019 0.772907593462981 0
2425 NA19902 0.0216894484929499 0.97831055150705 0
2425 NA19901 0.0794704842395757 0.920529515760424 0
2427 NA19908 0.0081281531628649 0.991871846837135 0
2430 NA19914 0.377236859126385 0.57526626708637 0.047496873787245
2470 NA20287 0.181729981458324 0.790263464274934 0.0280065542667414
2484 NA20335 0.616316674572032 0.378444224052434 0.00523910137553361
2436 NA19713 0.202298305377086 0.797701694622914 0
2426 NA19904 0.175499116036393 0.81949894355569 0.00500194040791686
2431 NA19917 0.0270363503083093 0.857832779957742 0.115130869733949
2436 NA19982 0.129382087878919 0.870617912121081 0
2487 NA20340 0.139536889310508 0.860463110689492 0
2475 NA20297 0.247445129576129 0.752554870423871 0
2427 NA19909 0.055905308093657 0.895002371609676 0.0490923202966668
2424 NA19834 0.0619852528998318 0.938014747100168 0
2480 NA20317 0.117157518002673 0.882842481997327 0
2418 NA19818 0.15801388469665 0.755594842826959 0.0863912724763917
2471 NA20290 0.0558621879177267 0.941270320382907 0.00286749169936613
2474 NA20295 0.192898107024277 0.807101892975723 0
2490 NA20346 0.084537104911388 0.899379069466603 0.0160838256220085
2433 NA19921 0.302164632831702 0.697835367168298 0
2469 NA20281 0.122375059290242 0.877624940709758 0
2495 NA20359 0.13699279893062 0.86300720106938 0
2477 NA20301 0.278815057565435 0.614527187270924 0.106657755163641
2492 NA20349 0.258850416109698 0.741149583890302 0
2474 NA20294 0.239985339140184 0.760014660859816 0
2485 NA20337 0.352442757966453 0.643956707343366 0.00360053469018154
2494 NA20357 0.0873399163468587 0.912660083653141 0
2425 NA19900 0.096071751972748 0.903928248027252 0
2446 NA20128 0.101397093700142 0.856043292656634 0.0425596136432237
2491 NA20348 0.116489155275754 0.863179681773102 0.0203311629511448
2471 NA20289 0.0683454788495537 0.926178258807296 0.00547626234315036
2489 NA20344 0.382799361821396 0.617200638178604 0
2483 NA20333 0.0887197619766289 0.906946660342374 0.00433357768099694
2466 NA20277 0 1 0
2476 NA20300 0.0739726618084602 0.92602733819154 0
2418 NA19819 0.154240869302747 0.772368591263852 0.0733905394334009
2488 NA20343 0.19947393385365 0.796192488465353 0.00433357768099694
2357 NA19625 0.241041783450476 0.697813807080333 0.0611444094691906
2483 NA20332 0.0925790177223923 0.903087404596611 0.00433357768099694
2367 NA19700 0.293519037557673 0.706480962442327 0
2472 NA20291 0.0562718295890647 0.943728170410935 0
2488 NA20342 0.300763227113967 0.699236772886033 0
2484 NA20334 0.35071795092924 0.645422793324997 0.00385925574576344
2494 NA20356 0.0719891337156656 0.928010866284334 0
2472 NA20292 0.494006295545686 0.505993704454314 0
2492 NA20350 0.247035487904791 0.752964512095209 0
2436 NA19983 0.159652451382002 0.840347548617998 0
2467 NA20279 0.116251994308137 0.841382432840326 0.0423655728515372
2470 NA20288 0.0874908369626148 0.886982018886637 0.0255271441507481
2469 NA20284 0.130783493596654 0.765081281531629 0.104135224871717
2371 NA19712 0.00360053469018154 0.996399465309818 0
2481 NA20322 0.50196196800483 0.498038031995171 0
2368 NA19704 0.0898840067267474 0.910115993273253 0
2437 NA19714 0.563386658617567 0.436613341382433 0
2367 NA19701 0.0253115432710965 0.95248156612479 0.0222068906041137
2494 NA20358 0.104997628390324 0.895002371609676 0
2496 NA20363 0.120283730757621 0.879716269242379 0
2495 NA20360 0.355159329050063 0.641477297227373 0.00336337372256479
2433 NA20129 0.364279246259325 0.635720753740675 0
2368 NA19705 0.0753093872623 0.9246906127377 0
2424 NA19836 0.0592686818162218 0.940731318183778 0
2480 NA20319 0.128670604976068 0.871329395023932 0
2489 NA20345 0.358608943124488 0.641391056875512 0
2477 NA20302 0.149088008279074 0.82568668880169 0.0252253029192359
2371 NA19711 0.0188435168815489 0.920249234616877 0.0609072485015739
2490 NA20347 0.0881160795136044 0.906709499374757 0.00517442111163814
2367 NA19702 0.294252080548489 0.683541028847398 0.0222068906041137
2446 NA20126 0.354685007114829 0.603553102496658 0.0417618903885128
2496 NA20364 0.0466129101806735 0.953387089819327 0
2485 NA20336 0.717347246776767 0.2774136518477 0.00523910137553361
2430 NA19915 0.155857875900134 0.844142124099866 0
2369 NA19708 0.297011771808029 0.699581734293476 0.00340649389849511
2487 NA20341 0.068517959553275 0.931482040446725 0
2431 NA19918 0.0286533569056962 0.971346643094304 0
2418 NA19828 0.107649519210038 0.763334914406451 0.129015566383511
2437 NA19985 0.26859557586995 0.73140442413005 0
2466 NA20276 0.137984562977017 0.862015437022983 0
2446 NA20127 0 1 0
2437 NA19984 0 1 0
2476 NA20298 0.0614462507007029 0.938553749299297 0
2493 NA20351 0.383036522789013 0.616963477210987 0
2505 NA20412 0.433681169419171 0.466624983829934 0.0996938467508947
