FID IID CEU YRI NAM
2427 NA19919 0.158471480753021 0.841528519246979 0
2431 NA19916 0.182495082888452 0.812946832755768 0.00455808435578034
2424 NA19835 0.207502107333521 0.792497892666479 0
2469 NA20282 0.172848178327245 0.827151821672754 0
2368 NA19703 0.32911866629203 0.659579782086104 0.0113015516218663
2425 NA19902 0.181667759358122 0.818332240641878 0
2425 NA19901 0.094392931847273 0.905607068152727 0
2427 NA19908 0.113483812556586 0.883082014298648 0.00343417314476601
2430 NA19914 0.673082326496207 0.326917673503793 0
2470 NA20287 0.0932534107583279 0.906746589241672 0
2484 NA20335 0.046938902937779 0.953061097062221 0
2436 NA19713 0.23232181324342 0.76767818675658 0
2426 NA19904 0.0975617370672161 0.902438262932784 0
2431 NA19917 0.290265680122381 0.709734319877619 0
2436 NA19982 0.0798913552496019 0.920108644750398 0
2487 NA20340 0.223096375386344 0.776903624613655 0
2475 NA20297 0.100980300334051 0.899019699665949 0
2427 NA19909 0.180278480222285 0.819721519777715 0
2424 NA19834 0.348459305048235 0.651540694951765 0
2480 NA20317 0.257500546345728 0.742499453654272 0
2418 NA19818 0.267771846024164 0.732228153975836 0
2471 NA20290 0.0619087758733727 0.938091224126627 0
2474 NA20295 0.0754113202834754 0.924588679716525 0
2490 NA20346 0.266117198963504 0.733882801036496 0
2433 NA19921 0.267568917611064 0.661281258780556 0.0711498236083794
2469 NA20281 0.00204489400892885 0.997955105991071 0
2495 NA20359 0.216946083481627 0.783053916518373 0
2477 NA20301 0.0257562985857451 0.974243701414255 0
2492 NA20349 0.0136430333114795 0.98635696668852 0
2474 NA20294 0 1 0
2485 NA20337 0.0121757047859886 0.987824295214011 0
2494 NA20357 0.217882676157472 0.766913302737973 0.015204021104555
2425 NA19900 0.221176360400862 0.778823639599138 0
2446 NA20128 0.18472729543255 0.81527270456745 0
2491 NA20348 0.159860759888858 0.818753707346009 0.0213855327651338
2471 NA20289 0.334316755642971 0.663763229371546 0.00192001498548281
2489 NA20344 0 1 0
2483 NA20333 0.133792263744498 0.861696481533514 0.00451125472198807
2466 NA20277 0.144906496831195 0.855093503168805 0
2476 NA20300 0.13653960226031 0.440698073741063 0.422762323998626
2418 NA19819 0.159611001841966 0.840388998158034 0
2488 NA20343 0.171412069557616 0.821173238425276 0.00741469201710843
2357 NA19625 0.396038212981174 0.585417252037089 0.0185445349817364
2483 NA20332 0.215603633979582 0.784396366020418 0
2367 NA19700 0.419624738534545 0.580375261465455 0
2472 NA20291 0.011832287471512 0.988167712528488 0
2488 NA20342 0.236755018575755 0.754534669538884 0.00871031188536106
2484 NA20334 0.152742655552434 0.847257344447566 0
2494 NA20356 0.150822640566951 0.849177359433049 0
2472 NA20292 0.136196184945834 0.857591083637726 0.00621273141644032
2492 NA20350 0.0999812681464831 0.858808654116325 0.0412100777371921
2436 NA19983 0.126299522337735 0.873700477662265 0
2467 NA20279 0.342527551434548 0.657472448565452 0
2470 NA20288 0.0642034279291936 0.935796572070806 0
2469 NA20284 0.443445412256876 0.556554587743124 0
2371 NA19712 0.127080016234273 0.872919983765727 0
2481 NA20322 0.189379039055915 0.810620960944085 0
2368 NA19704 0.237098435890231 0.762901564109769 0
2437 NA19714 0.479894477225188 0.515797196465924 0.00430832630888826
2367 NA19701 0.0207611376479036 0.8930567262964 0.086182136055696
2494 NA20358 0.257531766101589 0.736973556866785 0.00549467703162561
2496 NA20363 0.553729199837657 0.446270800162343 0
2495 NA20360 0.142689894165028 0.857310105834972 0
2433 NA20129 0.241453591832912 0.73458524554338 0.0239611626237083
2368 NA19705 0.287206144047954 0.712793855952046 0
2424 NA19836 0.479441790765196 0.520558209234804 0
2480 NA20319 0.0592394867472136 0.940760513252786 0
2489 NA20345 0.21204458181137 0.78795541818863 0
2477 NA20302 0.0257562985857451 0.974243701414255 0
2371 NA19711 0.164855920826699 0.835144079173301 0
2490 NA20347 0.610424276482158 0.389575723517842 0
2367 NA19702 0.248618525803128 0.731244731666198 0.0201367425306734
2446 NA20126 0.333583091380225 0.666416908619775 0
2496 NA20364 0.320502013674253 0.679497986325747 0
2485 NA20336 0.10137054728232 0.89862945271768 0
2430 NA19915 0.351034934906809 0.648965065093191 0
2369 NA19708 0.492366769691861 0.507633230308139 0
2487 NA20341 0.325465954856233 0.674534045143767 0
2431 NA19918 0.130420530111455 0.86202428897006 0.00755518091848522
2418 NA19828 0.218335362617464 0.781664637382536 0
2437 NA19985 0.265758171771097 0.734241828228903 0
2466 NA20276 0.217679747744373 0.782320252255627 0
2446 NA20127 0.126877087821173 0.8529081202585 0.0202147919203272
2437 NA19984 0.237504292716431 0.715119727763729 0.0473759795198402
2476 NA20298 0.0669975960787987 0.933002403921201 0
2493 NA20351 0.248087789953483 0.751912210046517 0
2505 NA20412 0.0935968280728045 0.892354281789516 0.0140488901376791
