FID IID CEU YRI NAM
2427 NA19919 0.146758577141654 0.853241422858346 0
2431 NA19916 0.0857187960429383 0.914281203957062 0
2424 NA19835 0.153849189644285 0.846150810355715 0
2469 NA20282 0.324629025468322 0.675370974531677 0
2368 NA19703 0.06180277836245 0.93819722163755 0
2425 NA19902 0.346295516733319 0.653704483266681 0
2425 NA19901 0.115620395706167 0.884379604293833 0
2427 NA19908 0.139391707009051 0.860608292990949 0
2430 NA19914 0.313920753525574 0.686079246474426 0
2470 NA20287 0.358292990949274 0.639260155756683 0.00244685329404336
2484 NA20335 0.0337165859818985 0.960429383287729 0.00585403073037255
2436 NA19713 0.529493790780888 0.470506209219112 0
2426 NA19904 0.202562618396127 0.797437381603873 0
2431 NA19917 0 1 0
2436 NA19982 0.075352557356346 0.924647442643654 0
2487 NA20340 0.0500552515259945 0.949944748474005 0
2475 NA20297 0.143982845716691 0.856017154283309 0
2427 NA19909 0.0980451483898127 0.901954851610187 0
2424 NA19834 0.314486423910756 0.685513576089244 0
2480 NA20317 0.110884550620922 0.889115449379078 0
2418 NA19818 0.159624289623237 0.819340665123132 0.0210350452536308
2471 NA20290 0.0338086718585561 0.953786045043149 0.0124052830982951
2474 NA20295 0.0833771837507893 0.916622816249211 0
2490 NA20346 0.349663228793938 0.650336771206062 0
2433 NA19921 0.151836455483056 0.673121448116186 0.175042096400758
2469 NA20281 0.214047042727847 0.785952957272153 0
2495 NA20359 0.0020390444117028 0.99306724900021 0.00489370658808672
2477 NA20301 0.13127499473795 0.86872500526205 0
2492 NA20349 0.270087876236582 0.729912123763418 0
2474 NA20294 0 1 0
2485 NA20337 0.104399073879183 0.895600926120817 0
2494 NA20357 0.295582508945485 0.68364554830562 0.020771942748895
2425 NA19900 0.464218059355925 0.535781940644075 0
2446 NA20128 0.0396363923384551 0.958916543885498 0.00144706377604715
2491 NA20348 0.139115449379078 0.860884550620922 0
2471 NA20289 0.0326641759629552 0.967335824037045 0
2489 NA20344 0.327615238897074 0.672384761102926 0
2483 NA20333 0.350531467059566 0.649468532940434 0
2466 NA20277 0.0564617975163124 0.943538202483688 0
2476 NA20300 0.120593033045675 0.490857187960429 0.388549778993896
2418 NA19819 0.463323510839823 0.536676489160177 0
2488 NA20343 0.206298673963376 0.793701326036624 0
2357 NA19625 0.0999526415491475 0.700326247105872 0.19972111134498
2483 NA20332 0.256774889496948 0.743225110503052 0
2367 NA19700 0 0.997618922332141 0.0023810776678594
2472 NA20291 0.0357424752683646 0.964257524731635 0
2488 NA20342 0.392483161439697 0.607516838560303 0
2484 NA20334 0.20464112818354 0.79535887181646 0
2494 NA20356 0.0898100399915807 0.910189960008419 0
2472 NA20292 0.409992633129867 0.58279835824037 0.00720900862976216
2492 NA20350 0.144259103346664 0.855740896653336 0
2436 NA19983 0.323958114081246 0.676041885918754 0
2467 NA20279 0.465362555251526 0.531335508314039 0.00330193643443486
2470 NA20288 0.295529888444538 0.704470111555462 0
2469 NA20284 0.319024942117449 0.680975057882551 0
2371 NA19712 0.032545779835824 0.967454220164176 0
2481 NA20322 0.468440854556935 0.531559145443065 0
2368 NA19704 0.0900599873710798 0.867172700484109 0.0427673121448116
2437 NA19714 0.63439275941907 0.36560724058093 0
2367 NA19701 0.198866028204589 0.801133971795411 0
2494 NA20358 0.172595243106714 0.799857924647443 0.027546832245843
2496 NA20363 0.24269890549358 0.750513049884235 0.0067880446221848
2495 NA20360 0.0826141864870554 0.917385813512945 0
2433 NA20129 0.18996000841928 0.635432014312776 0.174607977267944
2368 NA19705 0.0462797305830352 0.910952957272153 0.0427673121448116
2424 NA19836 0.168438223531888 0.831561776468112 0
2480 NA20319 0.0526468111976426 0.899665859818986 0.0476873289833719
2489 NA20345 0.34780835613555 0.65219164386445 0
2477 NA20302 0.107477373184593 0.892522626815407 0
2371 NA19711 0.00405177857293201 0.995948221427068 0
2490 NA20347 0.276007682593138 0.723992317406862 0
2367 NA19702 0.0479635866133446 0.952036413386655 0
2446 NA20126 0.410952957272153 0.586337086929068 0.0027099557987792
2496 NA20364 0.340678278257209 0.659321721742791 0
2485 NA20336 0.352623131972216 0.647376868027784 0
2430 NA19915 0.250591980635656 0.749408019364344 0
2369 NA19708 0.202417912018522 0.723360871395496 0.0742212165859819
2487 NA20341 0.0421358661334456 0.957864133866554 0
2431 NA19918 0.0604872658387708 0.939512734161229 0
2418 NA19828 0.230135760892444 0.746198168806567 0.0236660703009893
2437 NA19985 0.40534887392128 0.59465112607872 0
2466 NA20276 0.200273626604925 0.799726373395075 0
2446 NA20127 0.0308224584298043 0.969177541570196 0
2437 NA19984 0.202812565775626 0.797187434224374 0
2476 NA20298 0.145022100610398 0.854977899389602 0
2493 NA20351 0.450760366238687 0.549239633761313 0
2505 NA20412 0.195682487897285 0.804317512102715 0
