FID IID CEU YRI NAM
2427 NA19919 0.136543803780744 0.863456196219256 0
2431 NA19916 0.123670302866048 0.876329697133952 0
2424 NA19835 0.364438647604851 0.620621315807304 0.0149400365878447
2469 NA20282 0.042363981299546 0.957636018700454 0
2368 NA19703 0.0937055356053933 0.906294464394607 0
2425 NA19902 0.0312521173521241 0.937682092282675 0.0310657903652009
2425 NA19901 0 0.964614811301579 0.0353851886984213
2427 NA19908 0.162392438512094 0.837607561487906 0
2430 NA19914 0.124313977911783 0.875686022088217 0
2470 NA20287 0.15283894572803 0.84716105427197 0
2484 NA20335 0.220729724236059 0.779270275763941 0
2436 NA19713 0.318127921945931 0.681872078054069 0
2426 NA19904 0.238481604444746 0.761518395555254 0
2431 NA19917 0.0841520428213294 0.915847957178671 0
2436 NA19982 0.365099261467579 0.634900738532421 0
2487 NA20340 0.223067280981096 0.776932719018904 0
2475 NA20297 0.0125347245748357 0.987465275425164 0
2427 NA19909 0.321041398468731 0.667101429636154 0.0118571718951148
2424 NA19834 0.210769699844163 0.789230300155837 0
2480 NA20317 0.0490548140117894 0.948946405583034 0.0019987804051765
2418 NA19818 0.350396368317637 0.649603631682363 0
2471 NA20290 0.173385730740565 0.826614269259435 0
2474 NA20295 0.212480520360458 0.787519479639542 0
2490 NA20346 0.161494681211464 0.789992546920523 0.0485127718680127
2433 NA19921 0.0816281590893692 0.634731350362491 0.28364049054814
2469 NA20281 0.112558438918626 0.887441561081374 0
2495 NA20359 0.345670438376584 0.654329561623416 0
2477 NA20301 0.0605562707500508 0.872416830408564 0.0670268988413849
2492 NA20349 0.47050951961515 0.50667389389525 0.0228165864895996
2474 NA20294 0.386933396571583 0.613066603428417 0
2485 NA20337 0.134257063486686 0.865742936513314 0
2494 NA20357 0.0594891252794905 0.92980554238092 0.0107053323395894
2425 NA19900 0.0472592994105292 0.952740700589471 0
2446 NA20128 0.0812555051155227 0.918744494884477 0
2491 NA20348 0.432617386001762 0.567382613998238 0
2471 NA20289 0.441323937936175 0.558676062063825 0
2489 NA20344 0.408411816518734 0.591588183481266 0
2483 NA20333 0.0587268785148045 0.941273121485195 0
2466 NA20277 0.250643675045735 0.749356324954265 0
2476 NA20300 0.216291754183888 0.447455789687648 0.336252456128464
2418 NA19819 0.214394606680669 0.785605393319331 0
2488 NA20343 0.289111728436886 0.710888271563114 0
2357 NA19625 0.0545429907175283 0.568839352259638 0.376617657022834
2483 NA20332 0.332373467037062 0.667626532962938 0
2367 NA19700 0.0496646114235382 0.950335388576462 0
2472 NA20291 0.0385188698421302 0.957890100955349 0.0035910292025205
2488 NA20342 0.210430923504302 0.789569076495698 0
2484 NA20334 0.21781624771326 0.78218375228674 0
2494 NA20356 0.216562775255776 0.780862524561285 0.00257470018293922
2472 NA20292 0.277322311809743 0.719086658987736 0.0035910292025205
2492 NA20350 0.29900399756081 0.683430449217427 0.017565553221763
2436 NA19983 0.422149197100075 0.577850802899926 0
2467 NA20279 0.387729520970255 0.612270479029745 0
2470 NA20288 0.0514431872078054 0.945253743478556 0.00330306931363914
2469 NA20284 0.2300968900332 0.7699031099668 0
2371 NA19712 0.152737312826072 0.775814757097364 0.0714479300765635
2481 NA20322 0.123263771258215 0.876736228741785 0
2368 NA19704 0.0396198929466766 0.960380107053323 0
2437 NA19714 0.197235585066739 0.786655599972898 0.0161088149603632
2367 NA19701 0.19936987600786 0.80063012399214 0
2494 NA20358 0.173555118910495 0.826444881089505 0
2496 NA20363 0.635747679382072 0.364252320617928 0
2495 NA20360 0.475269327190189 0.522393116064774 0.00233755674503693
2433 NA20129 0.0685852700047429 0.843468392167491 0.0879463378277661
2368 NA19705 0.0789348871874788 0.921065112812521 0
2424 NA19836 0.131411342231859 0.852056372382953 0.0165322853851887
2480 NA20319 0.380733789552138 0.619266210447862 0
2489 NA20345 0.145538315604038 0.854461684395962 0
2477 NA20302 0.0748695711091537 0.925130428890846 0
2371 NA19711 0.278186191476387 0.721813808523613 0
2490 NA20347 0.316501795514601 0.653313232603835 0.0301849718815638
2367 NA19702 0.187665153465682 0.812334846534318 0
2446 NA20126 0.312521173521241 0.687478826478759 0
2496 NA20364 0.238583237346704 0.761416762653296 0
2485 NA20336 0.0404160173453486 0.959583982654651 0
2430 NA19915 0.102445965173792 0.897554034826208 0
2369 NA19708 0.177671251439799 0.822328748560201 0
2487 NA20341 0.193492106511281 0.806507893488719 0
2431 NA19918 0.0491903245477336 0.950809675452266 0
2418 NA19828 0.327850802899925 0.672149197100074 0
2437 NA19985 0.452181719628701 0.544921742665492 0.00289653770580663
2466 NA20276 0.244545700928247 0.755454299071753 0
2446 NA20127 0.0666881225015245 0.933311877498476 0
2437 NA19984 0.0156684057185446 0.966562775255776 0.0177688190256792
2476 NA20298 0.0406870384172369 0.959312961582763 0
2493 NA20351 0.219815028118436 0.752015719222169 0.0281692526593943
2505 NA20412 0.381631546852768 0.547581136933397 0.0707873162138356
